,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionArtistId,contentAdvisoryRating,collectionArtistViewUrl
151,track,song,935727853,1426140752.0,1426140935,Camila Cabello,Real Friends (feat. Swae Lee) - Single,Real Friends (feat. Swae Lee),Real Friends (feat. Swae Lee) - Single,Real Friends (feat. Swae Lee),https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/real-friends-feat-swae-lee/1426140752?i=1426140935&uo=4,https://music.apple.com/us/album/real-friends-feat-swae-lee/1426140752?i=1426140935&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/65/7f/6b/657f6b90-258f-becc-9c58-d7abccfa92b1/mzaf_896212523132140601.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/c2/b6/a5/c2b6a595-7c8d-8deb-59c6-c5295fb0903e/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/c2/b6/a5/c2b6a595-7c8d-8deb-59c6-c5295fb0903e/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/c2/b6/a5/c2b6a595-7c8d-8deb-59c6-c5295fb0903e/source/100x100bb.jpg,1.29,1.29,2018-08-16T07:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,223583,USA,USD,Pop,True,,,,
152,track,song,577354628,1268843913.0,1268844684,Fifth Harmony,Fifth Harmony,Down (feat. Gucci Mane),Fifth Harmony,Down (feat. Gucci Mane),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/down-feat-gucci-mane/1268843913?i=1268844684&uo=4,https://music.apple.com/us/album/down-feat-gucci-mane/1268843913?i=1268844684&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/21/ca/05/21ca05a7-c2ab-f926-c773-1ea162357700/mzaf_141498281365630464.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/100x100bb.jpg,9.99,1.29,2017-06-02T12:00:00Z,cleaned,notExplicit,1.0,1.0,10.0,1.0,165200,USA,USD,Pop,True,,,,
153,track,song,577354628,1087454720.0,1087454873,Fifth Harmony,7/27,Squeeze,7/27,Squeeze,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/squeeze/1087454720?i=1087454873&uo=4,https://music.apple.com/us/album/squeeze/1087454720?i=1087454873&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview20/v4/07/14/dc/0714dcd2-a7ba-18c9-2b2e-7b61aeee3bbc/mzaf_1541419401555826167.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/100x100bb.jpg,10.99,1.29,2016-05-20T12:00:00Z,explicit,notExplicit,1.0,1.0,10.0,7.0,213086,USA,USD,Pop,False,,,,
154,track,song,577354628,1087454720.0,1087454876,Fifth Harmony,7/27,Not That Kinda Girl (feat. Missy Elliott),7/27,Not That Kinda Girl (feat. Missy Elliott),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/not-that-kinda-girl-feat-missy-elliott/1087454720?i=1087454876&uo=4,https://music.apple.com/us/album/not-that-kinda-girl-feat-missy-elliott/1087454720?i=1087454876&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/ae/ab/28/aeab284a-9057-9d02-bc9d-3018dbfbc86d/mzaf_6666547038669585028.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/100x100bb.jpg,10.99,1.29,2016-05-20T12:00:00Z,explicit,explicit,1.0,1.0,10.0,10.0,191134,USA,USD,Pop,False,,,Explicit,
155,track,music-video,577354628,,1126913365,Fifth Harmony,,All in My Head (Flex) [feat. Fetty Wap],,All in My Head (Flex) [feat. Fetty Wap],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,,https://music.apple.com/us/music-video/all-in-my-head-flex-feat-fetty-wap/1126913365?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video115/v4/ec/6a/fd/ec6afd20-483f-d9e3-5a92-c92d81994945/mzvf_3539906055755556243.640x480.h264lc.U.p.m4v,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/da/a2/50/daa250e2-a631-5e8f-3a2a-1c8f204c8de3/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/da/a2/50/daa250e2-a631-5e8f-3a2a-1c8f204c8de3/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video128/v4/da/a2/50/daa250e2-a631-5e8f-3a2a-1c8f204c8de3/source/100x100bb.jpg,1.99,1.99,2016-06-23T07:00:00Z,notExplicit,notExplicit,,,,,211347,USA,USD,Pop,,,,,
156,track,song,577354628,1268843913.0,1268844850,Fifth Harmony,Fifth Harmony,Don't Say You Love Me,Fifth Harmony,Don't Say You Love Me,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/dont-say-you-love-me/1268843913?i=1268844850&uo=4,https://music.apple.com/us/album/dont-say-you-love-me/1268843913?i=1268844850&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/ba/00/fc/ba00fc1a-3ad2-ec06-a876-ad1279afd9f8/mzaf_4519644006525758902.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/100x100bb.jpg,9.99,1.29,2017-08-25T12:00:00Z,cleaned,notExplicit,1.0,1.0,10.0,7.0,193067,USA,USD,Pop,True,,,,
157,track,song,577354628,1087454720.0,1087454870,Fifth Harmony,7/27,Write On Me,7/27,Write On Me,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/write-on-me/1087454720?i=1087454870&uo=4,https://music.apple.com/us/album/write-on-me/1087454720?i=1087454870&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview20/v4/00/c7/69/00c769dd-0f2d-e817-d71c-f657e395a645/mzaf_3754381990680038282.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/100x100bb.jpg,10.99,1.29,2016-05-20T12:00:00Z,explicit,notExplicit,1.0,1.0,10.0,4.0,219570,USA,USD,Pop,False,,,,
158,track,song,577354628,1455256401.0,1455256750,Fifth Harmony,Blended (Original Motion Picture Soundtrack),Miss Movin' On,Blended (Original Motion Picture Soundtrack),Miss Movin' On,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/miss-movin-on/1455256401?i=1455256750&uo=4,https://music.apple.com/us/album/miss-movin-on/1455256401?i=1455256750&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/e2/00/54/e200540c-7d19-8a89-ed94-90cba4a85c6f/mzaf_618346667677048746.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/10/47/6b/10476bff-e854-14b2-74b5-acda50318156/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/10/47/6b/10476bff-e854-14b2-74b5-acda50318156/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/10/47/6b/10476bff-e854-14b2-74b5-acda50318156/source/100x100bb.jpg,10.99,-1.0,2013-07-16T12:00:00Z,notExplicit,notExplicit,1.0,1.0,15.0,3.0,195337,USA,USD,Pop,False,Various Artists,36270.0,,
159,track,song,577354628,1087454720.0,1087454874,Fifth Harmony,7/27,Gonna Get Better,7/27,Gonna Get Better,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/gonna-get-better/1087454720?i=1087454874&uo=4,https://music.apple.com/us/album/gonna-get-better/1087454720?i=1087454874&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview20/v4/98/23/98/982398d1-f811-f0d8-7a2a-7e4f8dc48559/mzaf_9033273018018056023.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/100x100bb.jpg,10.99,1.29,2016-05-20T12:00:00Z,explicit,notExplicit,1.0,1.0,10.0,8.0,216880,USA,USD,Pop,False,,,,
160,track,song,577354628,1087454720.0,1087454875,Fifth Harmony,7/27,Scared of Happy,7/27,Scared of Happy,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/scared-of-happy/1087454720?i=1087454875&uo=4,https://music.apple.com/us/album/scared-of-happy/1087454720?i=1087454875&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview30/v4/0b/85/0f/0b850f6f-6855-52f7-3ac2-e147b4c35b97/mzaf_1052222970485217153.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/d5/87/52/d58752f6-f35c-f7e9-14d7-907424e6274a/source/100x100bb.jpg,10.99,1.29,2016-05-20T12:00:00Z,explicit,notExplicit,1.0,1.0,10.0,9.0,203534,USA,USD,Pop,False,,,,
161,track,song,935727853,1436659692.0,1436659698,Camila Cabello,Havana (Live) - Single,Havana,Havana (Live) - Single,Havana (Live),https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/havana-live/1436659692?i=1436659698&uo=4,https://music.apple.com/us/album/havana-live/1436659692?i=1436659698&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/f8/b8/fe/f8b8fea0-8e17-0a8d-69de-345941c4acd4/mzaf_7253312052481367754.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/f6/9c/da/f69cda2e-9c01-b4aa-792a-5434b5864a1a/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/f6/9c/da/f69cda2e-9c01-b4aa-792a-5434b5864a1a/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/f6/9c/da/f69cda2e-9c01-b4aa-792a-5434b5864a1a/source/100x100bb.jpg,1.29,1.29,2018-09-21T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,248572,USA,USD,Pop,True,,,,
162,track,song,935727853,1448895706.0,1448895730,Camila Cabello,2019 GRAMMY® Nominees,Havana (feat. Young Thug),2019 GRAMMY® Nominees,Havana (feat. Young Thug),https://music.apple.com/us/artist/camila-cabello/935727853?uo=4,https://music.apple.com/us/album/havana-feat-young-thug/1448895706?i=1448895730&uo=4,https://music.apple.com/us/album/havana-feat-young-thug/1448895706?i=1448895730&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/8c/4d/51/8c4d51d8-e007-99be-6e12-5744f65b084c/mzaf_7577133011006649602.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/06/c6/f3/06c6f3de-d789-d4db-61af-287f54ae739e/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/06/c6/f3/06c6f3de-d789-d4db-61af-287f54ae739e/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/06/c6/f3/06c6f3de-d789-d4db-61af-287f54ae739e/source/100x100bb.jpg,11.99,-1.0,2017-09-08T12:00:00Z,cleaned,notExplicit,1.0,1.0,22.0,13.0,176547,USA,USD,Pop,False,Various Artists,36270.0,,
163,track,music-video,890403665,,1469423548,Shawn Mendes & Camila Cabello,,Señorita,,Señorita,https://music.apple.com/us/artist/shawn-mendes/890403665?uo=4,,https://music.apple.com/us/music-video/se%C3%B1orita/1469423548?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video123/v4/c2/34/a9/c234a9a7-d135-2e39-e3b6-9212368839c4/mzvf_4485576614487463657.640x426.h264lc.U.p.m4v,https://is4-ssl.mzstatic.com/image/thumb/Video113/v4/12/c5/28/12c52892-270e-d26b-be7f-1381fa29d512/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video113/v4/12/c5/28/12c52892-270e-d26b-be7f-1381fa29d512/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video113/v4/12/c5/28/12c52892-270e-d26b-be7f-1381fa29d512/source/100x100bb.jpg,1.99,1.99,2019-06-21T07:00:00Z,notExplicit,notExplicit,,,,,205373,USA,USD,Pop,,,,,
164,track,music-video,577354628,,1034025960,Fifth Harmony,,I'm In Love With a Monster,,"I'm In Love With a Monster (From ""Hotel Transylvania, Pt. 2"")",https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,,https://music.apple.com/us/music-video/im-in-love-with-a-monster-from-hotel-transylvania-pt-2/1034025960?uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video115/v4/23/97/8c/23978cc8-a72e-faec-8db0-56650d55923e/mzvf_65039921656975862.640x480.h264lc.U.p.m4v,https://is4-ssl.mzstatic.com/image/thumb/Video18/v4/1b/cb/09/1bcb09d9-12d7-60b4-cf8d-bfbf90512e75/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video18/v4/1b/cb/09/1bcb09d9-12d7-60b4-cf8d-bfbf90512e75/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video18/v4/1b/cb/09/1bcb09d9-12d7-60b4-cf8d-bfbf90512e75/source/100x100bb.jpg,1.99,1.99,2015-08-27T07:00:00Z,notExplicit,notExplicit,,,,,215678,USA,USD,Pop,,,,,
165,track,song,465954501,1440914444.0,1440914945,Machine Gun Kelly & Camila Cabello,bloom,Bad Things,bloom,Bad Things,https://music.apple.com/us/artist/machine-gun-kelly/465954501?uo=4,https://music.apple.com/us/album/bad-things/1440914444?i=1440914945&uo=4,https://music.apple.com/us/album/bad-things/1440914444?i=1440914945&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/59/45/4c/59454cdc-db48-a407-080b-65f1a8eb983e/mzaf_6525641888331040680.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/b9/cf/3f/b9cf3f74-c369-f68e-2d52-0c14715d4979/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/b9/cf/3f/b9cf3f74-c369-f68e-2d52-0c14715d4979/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/b9/cf/3f/b9cf3f74-c369-f68e-2d52-0c14715d4979/source/100x100bb.jpg,9.99,1.29,2016-10-14T12:00:00Z,explicit,notExplicit,1.0,1.0,15.0,10.0,239289,USA,USD,Hip-Hop/Rap,True,Machine Gun Kelly,,,
166,track,song,577354628,909764414.0,909764420,Fifth Harmony,Reflection,This Is How We Roll,Reflection,This Is How We Roll,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/this-is-how-we-roll/909764414?i=909764420&uo=4,https://music.apple.com/us/album/this-is-how-we-roll/909764414?i=909764420&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/29/bf/f2/29bff290-0127-eb82-6b67-ffa66db72ff4/mzaf_6916072652861824813.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/c2/80/77/c280777b-20aa-ced7-226e-369de62dd976/source/100x100bb.jpg,9.99,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,11.0,5.0,272160,USA,USD,Pop,False,,,,
167,track,song,577354628,1297822872.0,1297822884,Fifth Harmony,He Like That (French Montana Remix) [feat. French Montana] - Single,He Like That (French Montana Remix) [feat. French Montana],He Like That (French Montana Remix) [feat. French Montana] - Single,He Like That (French Montana Remix) [feat. French Montana],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/he-like-that-french-montana-remix-feat-french-montana/1297822872?i=1297822884&uo=4,https://music.apple.com/us/album/he-like-that-french-montana-remix-feat-french-montana/1297822872?i=1297822884&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a9/37/bf/a937bf77-a620-64ea-931b-5c84a4b733b3/mzaf_7590694497215284796.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/a0/0e/cb/a00ecb1e-51ee-376a-d772-0132c635ed09/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/a0/0e/cb/a00ecb1e-51ee-376a-d772-0132c635ed09/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/a0/0e/cb/a00ecb1e-51ee-376a-d772-0132c635ed09/source/100x100bb.jpg,1.29,1.29,2017-10-20T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,215589,USA,USD,Pop,True,,,,
168,track,song,577354628,1018370557.0,1018370562,Fifth Harmony,Worth It (Dame Esta Noche) [feat. Kid Ink] - Single,Worth It (Dame Esta Noche) [feat. Kid Ink],Worth It (Dame Esta Noche) [feat. Kid Ink] - Single,Worth It (Dame Esta Noche) [feat. Kid Ink],https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/worth-it-dame-esta-noche-feat-kid-ink/1018370557?i=1018370562&uo=4,https://music.apple.com/us/album/worth-it-dame-esta-noche-feat-kid-ink/1018370557?i=1018370562&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/f7/2e/19/f72e1929-1c4b-6060-3741-a082663d34ab/mzaf_2473752858736875773.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/59/7c/a8/597ca866-0475-a9f1-e227-ff4f2f5e01a3/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/59/7c/a8/597ca866-0475-a9f1-e227-ff4f2f5e01a3/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/59/7c/a8/597ca866-0475-a9f1-e227-ff4f2f5e01a3/source/100x100bb.jpg,1.29,1.29,2015-01-30T08:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,223424,USA,USD,Urbano latino,True,,,,
169,track,song,577354628,1268843913.0,1268844685,Fifth Harmony,Fifth Harmony,He Like That,Fifth Harmony,He Like That,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/he-like-that/1268843913?i=1268844685&uo=4,https://music.apple.com/us/album/he-like-that/1268843913?i=1268844685&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/3c/46/05/3c46058b-538e-4b6b-205d-4ed8666583b4/mzaf_945419735587407618.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/100x100bb.jpg,9.99,1.29,2017-08-25T12:00:00Z,cleaned,notExplicit,1.0,1.0,10.0,2.0,217107,USA,USD,Pop,True,,,,
170,track,song,577354628,1268843913.0,1268844849,Fifth Harmony,Fifth Harmony,Lonely Night,Fifth Harmony,Lonely Night,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/lonely-night/1268843913?i=1268844849&uo=4,https://music.apple.com/us/album/lonely-night/1268843913?i=1268844849&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/c8/ab/7b/c8ab7bed-9f03-efa3-0e16-96a148fac74b/mzaf_5010390603546372473.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/100x100bb.jpg,9.99,1.29,2017-08-25T12:00:00Z,cleaned,cleaned,1.0,1.0,10.0,6.0,205307,USA,USD,Pop,True,,,Clean,
171,track,song,577354628,1268843913.0,1268844700,Fifth Harmony,Fifth Harmony,Sauced Up,Fifth Harmony,Sauced Up,https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/sauced-up/1268843913?i=1268844700&uo=4,https://music.apple.com/us/album/sauced-up/1268843913?i=1268844700&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/0b/71/2b/0b712b94-15c1-b2f6-bda2-9643bd3b29c7/mzaf_1282696409633277690.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/5b/96/82/5b968259-ba37-3b5e-da90-01ebb29fb00d/source/100x100bb.jpg,9.99,1.29,2017-08-25T12:00:00Z,cleaned,notExplicit,1.0,1.0,10.0,3.0,197787,USA,USD,Pop,True,,,,
172,track,song,577354628,1132377322.0,1132378404,Fifth Harmony,"NOW Party Anthems, Vol. 3",Worth It (feat. Kid Ink),"NOW Party Anthems, Vol. 3",Worth It (feat. Kid Ink),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1132377322?i=1132378404&uo=4,https://music.apple.com/us/album/worth-it-feat-kid-ink/1132377322?i=1132378404&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/16/27/69/162769b6-e54d-b00b-a839-d67bdb90a4ab/mzaf_2180493395421137512.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music60/v4/da/31/2e/da312eb1-ac6a-2968-825f-821276c34a2b/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music60/v4/da/31/2e/da312eb1-ac6a-2968-825f-821276c34a2b/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music60/v4/da/31/2e/da312eb1-ac6a-2968-825f-821276c34a2b/source/100x100bb.jpg,9.99,-1.0,2015-01-30T12:00:00Z,cleaned,notExplicit,1.0,1.0,18.0,9.0,222093,USA,USD,Pop,True,Various Artists,80204262.0,,
173,track,song,577354628,1182572494.0,1182572687,Fifth Harmony & Jimmie,That's My Girl (Remixes) - EP,That's My Girl,That's My Girl (Remixes) - EP,That's My Girl (jimmie Club Mix),https://music.apple.com/us/artist/fifth-harmony/577354628?uo=4,https://music.apple.com/us/album/thats-my-girl-jimmie-club-mix/1182572494?i=1182572687&uo=4,https://music.apple.com/us/album/thats-my-girl-jimmie-club-mix/1182572494?i=1182572687&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview22/v4/2e/2d/2f/2e2d2f7c-260d-fa94-6e12-611ea2ad60f1/mzaf_1956713689316164116.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music19/v4/52/a2/26/52a226aa-b8bc-2a62-375c-43b80ce30c63/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music19/v4/52/a2/26/52a226aa-b8bc-2a62-375c-43b80ce30c63/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music19/v4/52/a2/26/52a226aa-b8bc-2a62-375c-43b80ce30c63/source/100x100bb.jpg,3.99,1.29,2016-12-09T08:00:00Z,notExplicit,notExplicit,1.0,1.0,4.0,2.0,218136,USA,USD,Dance,True,Fifth Harmony,,,
